2021-09-30 10:08:39.610 ws [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'shiroRealm' of type [com.gzy.ws.common.authentication.ShiroRealm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-09-30 10:08:39.625 ws [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'securityManager' of type [org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-09-30 10:08:39.648 ws [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'authorizationAttributeSourceAdvisor' of type [org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-09-30 10:08:40.308 ws [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9527 (http)
2021-09-30 10:08:40.351 ws [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9527"]
2021-09-30 10:08:40.372 ws [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2021-09-30 10:08:40.373 ws [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.22]
2021-09-30 10:08:40.617 ws [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-09-30 10:08:40.617 ws [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 6456 ms
2021-09-30 10:08:43.491 ws [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2021-09-30 10:08:43.699 ws [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'taskExecutor'
2021-09-30 10:08:43.765 ws [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2021-09-30 10:08:45.788 ws [main] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2021-09-30 10:08:45.823 ws [main] INFO  o.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2021-09-30 10:08:45.824 ws [main] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.1 created.
2021-09-30 10:08:45.825 ws [main] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
2021-09-30 10:08:45.826 ws [main] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.1) 'quartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2021-09-30 10:08:45.826 ws [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'quartzScheduler' initialized from an externally provided properties instance.
2021-09-30 10:08:45.826 ws [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.1
2021-09-30 10:08:45.826 ws [main] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.SpringBeanJobFactory@1ce2029b
2021-09-30 10:08:45.859 ws [main] INFO  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2021-09-30 10:08:46.007 ws [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Context refreshed
2021-09-30 10:08:46.087 ws [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2021-09-30 10:08:46.179 ws [main] INFO  s.d.s.w.s.ApiListingReferenceScanner - Scanning for api listing references
2021-09-30 10:08:46.519 ws [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: exportUsingPOST_1
2021-09-30 10:08:46.536 ws [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: exportUsingPOST_2
2021-09-30 10:08:46.585 ws [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: addUnitUsingPOST_1
2021-09-30 10:08:46.603 ws [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: exportUsingPOST_3
2021-09-30 10:08:46.629 ws [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: exportUsingPOST_4
2021-09-30 10:08:46.698 ws [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: exportUsingPOST_5
2021-09-30 10:08:46.707 ws [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: exportUsingPOST_6
2021-09-30 10:08:46.745 ws [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: exportUsingPOST_7
2021-09-30 10:08:46.786 ws [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: exportUsingPOST_8
2021-09-30 10:08:46.837 ws [main] INFO  o.s.s.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now
2021-09-30 10:08:46.837 ws [main] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED started.
2021-09-30 10:08:46.859 ws [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9527"]
2021-09-30 10:08:46.889 ws [scheduling-1] INFO  com.gzy.ws.common.task.CacheTask - delete expired user
2021-09-30 10:08:46.914 ws [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 9527 (http) with context path ''
2021-09-30 10:08:46.917 ws [main] INFO  com.gzy.ws.WsApplication - Started WsApplication in 13.985 seconds (JVM running for 15.328)
2021-09-30 10:08:46.929 ws [main] INFO  c.g.ws.common.runner.CacheInitRunner - Redis连接中 ······
2021-09-30 10:08:46.930 ws [main] INFO  c.g.ws.common.runner.CacheInitRunner - 缓存初始化 ······
2021-09-30 10:08:46.930 ws [main] INFO  c.g.ws.common.runner.CacheInitRunner - 缓存用户数据 ······
2021-09-30 10:08:47.165 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 7 ms | SQL 语句：
SELECT USER_ID,description,password,modify_time,office_id,ssex,mobile,avatar,last_login_time,company_id,create_time,status,username FROM t_user;
2021-09-30 10:08:47.197 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 7 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.mobile, u.STATUS, u.create_time createTime, u.ssex, d.company_id companyId, d.company_name companyName, o.office_id officeId, o.office_name officeName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_company d ON (u.company_id = d.company_id) LEFT JOIN t_office o ON (u.office_id = o.office_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'yzj_admin' group by u.username, u.user_id, u.password, u.mobile, u.STATUS, u.create_time, u.ssex, d.company_id, d.company_name, o.office_id, o.office_name, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME;
2021-09-30 10:08:47.285 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 4 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'yzj_admin';
2021-09-30 10:08:47.309 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 5 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'yzj_admin' and m.perms is not null and m.perms <> '';
2021-09-30 10:08:47.332 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 2 ms | SQL 语句：
SELECT USER_ID,layout,color,multi_page,fix_siderbar,fix_header,theme FROM t_user_config WHERE USER_ID='18' ;
2021-09-30 10:08:47.338 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.mobile, u.STATUS, u.create_time createTime, u.ssex, d.company_id companyId, d.company_name companyName, o.office_id officeId, o.office_name officeName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_company d ON (u.company_id = d.company_id) LEFT JOIN t_office o ON (u.office_id = o.office_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'sbs_admin' group by u.username, u.user_id, u.password, u.mobile, u.STATUS, u.create_time, u.ssex, d.company_id, d.company_name, o.office_id, o.office_name, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME;
2021-09-30 10:08:47.341 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 0 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'sbs_admin';
2021-09-30 10:08:47.345 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 1 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'sbs_admin' and m.perms is not null and m.perms <> '';
2021-09-30 10:08:47.351 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 0 ms | SQL 语句：
SELECT USER_ID,layout,color,multi_page,fix_siderbar,fix_header,theme FROM t_user_config WHERE USER_ID='19' ;
2021-09-30 10:08:47.356 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.mobile, u.STATUS, u.create_time createTime, u.ssex, d.company_id companyId, d.company_name companyName, o.office_id officeId, o.office_name officeName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_company d ON (u.company_id = d.company_id) LEFT JOIN t_office o ON (u.office_id = o.office_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'zb_admin' group by u.username, u.user_id, u.password, u.mobile, u.STATUS, u.create_time, u.ssex, d.company_id, d.company_name, o.office_id, o.office_name, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME;
2021-09-30 10:08:47.364 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 0 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'zb_admin';
2021-09-30 10:08:47.371 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 1 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'zb_admin' and m.perms is not null and m.perms <> '';
2021-09-30 10:08:47.386 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 0 ms | SQL 语句：
SELECT USER_ID,layout,color,multi_page,fix_siderbar,fix_header,theme FROM t_user_config WHERE USER_ID='20' ;
2021-09-30 10:08:47.394 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.mobile, u.STATUS, u.create_time createTime, u.ssex, d.company_id companyId, d.company_name companyName, o.office_id officeId, o.office_name officeName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_company d ON (u.company_id = d.company_id) LEFT JOIN t_office o ON (u.office_id = o.office_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'xrj_admin' group by u.username, u.user_id, u.password, u.mobile, u.STATUS, u.create_time, u.ssex, d.company_id, d.company_name, o.office_id, o.office_name, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME;
2021-09-30 10:08:47.399 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 0 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'xrj_admin';
2021-09-30 10:08:47.407 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 1 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'xrj_admin' and m.perms is not null and m.perms <> '';
2021-09-30 10:08:47.419 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 3 ms | SQL 语句：
SELECT USER_ID,layout,color,multi_page,fix_siderbar,fix_header,theme FROM t_user_config WHERE USER_ID='21' ;
2021-09-30 10:08:47.426 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.mobile, u.STATUS, u.create_time createTime, u.ssex, d.company_id companyId, d.company_name companyName, o.office_id officeId, o.office_name officeName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_company d ON (u.company_id = d.company_id) LEFT JOIN t_office o ON (u.office_id = o.office_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'zcy_admin' group by u.username, u.user_id, u.password, u.mobile, u.STATUS, u.create_time, u.ssex, d.company_id, d.company_name, o.office_id, o.office_name, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME;
2021-09-30 10:08:47.432 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 1 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'zcy_admin';
2021-09-30 10:08:47.436 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 1 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'zcy_admin' and m.perms is not null and m.perms <> '';
2021-09-30 10:08:47.446 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 0 ms | SQL 语句：
SELECT USER_ID,layout,color,multi_page,fix_siderbar,fix_header,theme FROM t_user_config WHERE USER_ID='22' ;
2021-09-30 10:08:47.451 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.mobile, u.STATUS, u.create_time createTime, u.ssex, d.company_id companyId, d.company_name companyName, o.office_id officeId, o.office_name officeName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_company d ON (u.company_id = d.company_id) LEFT JOIN t_office o ON (u.office_id = o.office_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'qjm_admin' group by u.username, u.user_id, u.password, u.mobile, u.STATUS, u.create_time, u.ssex, d.company_id, d.company_name, o.office_id, o.office_name, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME;
2021-09-30 10:08:47.460 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 0 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'qjm_admin';
2021-09-30 10:08:47.467 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 1 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'qjm_admin' and m.perms is not null and m.perms <> '';
2021-09-30 10:08:47.479 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 0 ms | SQL 语句：
SELECT USER_ID,layout,color,multi_page,fix_siderbar,fix_header,theme FROM t_user_config WHERE USER_ID='23' ;
2021-09-30 10:08:47.484 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.mobile, u.STATUS, u.create_time createTime, u.ssex, d.company_id companyId, d.company_name companyName, o.office_id officeId, o.office_name officeName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_company d ON (u.company_id = d.company_id) LEFT JOIN t_office o ON (u.office_id = o.office_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'user' group by u.username, u.user_id, u.password, u.mobile, u.STATUS, u.create_time, u.ssex, d.company_id, d.company_name, o.office_id, o.office_name, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME;
2021-09-30 10:08:47.491 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 0 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'user';
2021-09-30 10:08:47.496 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 1 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'user' and m.perms is not null and m.perms <> '';
2021-09-30 10:08:47.502 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 0 ms | SQL 语句：
SELECT USER_ID,layout,color,multi_page,fix_siderbar,fix_header,theme FROM t_user_config WHERE USER_ID='24' ;
2021-09-30 10:08:47.510 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.mobile, u.STATUS, u.create_time createTime, u.ssex, d.company_id companyId, d.company_name companyName, o.office_id officeId, o.office_name officeName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_company d ON (u.company_id = d.company_id) LEFT JOIN t_office o ON (u.office_id = o.office_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'bizAdmin' group by u.username, u.user_id, u.password, u.mobile, u.STATUS, u.create_time, u.ssex, d.company_id, d.company_name, o.office_id, o.office_name, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME;
2021-09-30 10:08:47.517 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 0 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'bizAdmin';
2021-09-30 10:08:47.523 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 2 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'bizAdmin' and m.perms is not null and m.perms <> '';
2021-09-30 10:08:47.531 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 0 ms | SQL 语句：
SELECT USER_ID,layout,color,multi_page,fix_siderbar,fix_header,theme FROM t_user_config WHERE USER_ID='25' ;
2021-09-30 10:08:47.535 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.mobile, u.STATUS, u.create_time createTime, u.ssex, d.company_id companyId, d.company_name companyName, o.office_id officeId, o.office_name officeName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_company d ON (u.company_id = d.company_id) LEFT JOIN t_office o ON (u.office_id = o.office_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'entTester' group by u.username, u.user_id, u.password, u.mobile, u.STATUS, u.create_time, u.ssex, d.company_id, d.company_name, o.office_id, o.office_name, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME;
2021-09-30 10:08:47.540 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 0 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'entTester';
2021-09-30 10:08:47.544 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 0 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'entTester' and m.perms is not null and m.perms <> '';
2021-09-30 10:08:47.547 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 0 ms | SQL 语句：
SELECT USER_ID,layout,color,multi_page,fix_siderbar,fix_header,theme FROM t_user_config WHERE USER_ID='26' ;
2021-09-30 10:08:47.551 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.mobile, u.STATUS, u.create_time createTime, u.ssex, d.company_id companyId, d.company_name companyName, o.office_id officeId, o.office_name officeName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_company d ON (u.company_id = d.company_id) LEFT JOIN t_office o ON (u.office_id = o.office_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'govTester' group by u.username, u.user_id, u.password, u.mobile, u.STATUS, u.create_time, u.ssex, d.company_id, d.company_name, o.office_id, o.office_name, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME;
2021-09-30 10:08:47.555 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 0 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'govTester';
2021-09-30 10:08:47.558 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 0 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'govTester' and m.perms is not null and m.perms <> '';
2021-09-30 10:08:47.561 ws [main] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 0 ms | SQL 语句：
SELECT USER_ID,layout,color,multi_page,fix_siderbar,fix_header,theme FROM t_user_config WHERE USER_ID='27' ;
2021-09-30 10:08:47.562 ws [main] INFO  c.g.ws.common.runner.StartedUpRunner -  __    ___   _      ___   _     ____ _____  ____ 
2021-09-30 10:08:47.563 ws [main] INFO  c.g.ws.common.runner.StartedUpRunner - / /`  / / \ | |\/| | |_) | |   | |_   | |  | |_  
2021-09-30 10:08:47.563 ws [main] INFO  c.g.ws.common.runner.StartedUpRunner - \_\_, \_\_/ |_|  | |_|   |_|__ |_|__  |_|  |_|__ 
2021-09-30 10:08:47.563 ws [main] INFO  c.g.ws.common.runner.StartedUpRunner -                                                       
2021-09-30 10:08:47.563 ws [main] INFO  c.g.ws.common.runner.StartedUpRunner - WS 启动完毕，时间：2021-09-30T10:08:47.563
2021-09-30 10:08:47.947 ws [RMI TCP Connection(7)-127.0.0.1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-09-30 10:08:47.948 ws [RMI TCP Connection(7)-127.0.0.1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-09-30 10:08:47.948 ws [RMI TCP Connection(8)-127.0.0.1] INFO  p6spy - 2021-09-30 10:08:47 | 耗时 1 ms | SQL 语句：
select 1;
2021-09-30 10:08:47.991 ws [RMI TCP Connection(7)-127.0.0.1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 43 ms
2021-09-30 11:08:46.292 ws [scheduling-1] INFO  com.gzy.ws.common.task.CacheTask - delete expired user
2021-09-30 12:08:46.448 ws [scheduling-1] INFO  com.gzy.ws.common.task.CacheTask - delete expired user
2021-09-30 13:19:13.928 ws [scheduling-1] INFO  com.gzy.ws.common.task.CacheTask - delete expired user
2021-09-30 14:19:14.053 ws [scheduling-1] INFO  com.gzy.ws.common.task.CacheTask - delete expired user
2021-09-30 15:07:07.829 ws [Thread-30] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
2021-09-30 15:07:07.834 ws [Thread-30] INFO  o.s.s.c.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2021-09-30 15:07:07.834 ws [Thread-30] INFO  o.s.s.quartz.SchedulerFactoryBean - Shutting down Quartz Scheduler
2021-09-30 15:07:07.835 ws [Thread-30] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED shutting down.
2021-09-30 15:07:07.835 ws [Thread-30] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
2021-09-30 15:07:07.837 ws [Thread-30] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED shutdown complete.
2021-09-30 15:07:07.864 ws [Thread-30] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'taskExecutor'
